ID,question,knowledge concept,option,answer,image_path,knowledge concept description
3324,Which statement is true about the average monthly precipitation in Nairobi?,Weather and climate,A. More precipitation falls in September than in November. | B. More precipitation falls in April than in August. | C. February is the wettest month of the year.,More precipitation falls in April than in August.,scienceqa_images_fixed/3324.jpg,"Scientists record climate data from places around the world. Precipitation, or rain and snow, is one type of climate data.
A bar graph can be used to show the average amount of precipitation each month. Months with taller bars have more precipitation on average."
3327,What is the capital of New York?,State capitals,A. Juneau | B. Jackson | C. Albany | D. Montpelier,Albany,scienceqa_images_fixed/3327.jpg,
3328,Which property do these three objects have in common?,Materials,A. salty | B. opaque | C. soft,soft,scienceqa_images_fixed/3328.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it.
Different objects can have properties in common. You can use these properties to put objects into groups. Grouping objects by their properties is called classification."
3330,What is the capital of Michigan?,State capitals,A. Frankfort | B. Lansing | C. Burlington | D. Grand Rapids,Lansing,scienceqa_images_fixed/3330.jpg,
3332,Which animal's skin is also adapted for survival in cold places?,Adaptations,A. fantastic leaf-tailed gecko | B. caribou,caribou,scienceqa_images_fixed/3332.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The color, texture, and covering of an animal's skin are examples of adaptations. Animals' skins can be adapted in different ways. For example, skin with thick fur might help an animal stay warm. Skin with sharp spines might help an animal defend itself against predators."
3334,What is the name of the colony shown?,English colonies in North America,A. Wisconsin | B. Tennessee | C. Connecticut | D. New Jersey,Connecticut,scienceqa_images_fixed/3334.jpg,
3338,What is the capital of Utah?,State capitals,A. Denver | B. Provo | C. Phoenix | D. Salt Lake City,Salt Lake City,scienceqa_images_fixed/3338.jpg,
3340,"Is the following statement about our solar system true or false?
The smallest planet is made mainly of rock.",Astronomy,A. true | B. false,true,scienceqa_images_fixed/3340.jpg,"A planet's volume tells you the size of the planet.
The primary composition of a planet is what the planet is made mainly of. In our solar system, planets are made mainly of rock, gas, or ice."
3341,Which statement best describes the average monthly precipitation in Atlanta?,Weather and climate,A. February is wetter than March. | B. October has the highest average precipitation. | C. Precipitation does not change much from month to month in Atlanta.,Precipitation does not change much from month to month in Atlanta.,scienceqa_images_fixed/3341.jpg,"Scientists record climate data from places around the world. Precipitation, or rain and snow, is one type of climate data.
A bar graph can be used to show the average amount of precipitation each month. Months with taller bars have more precipitation on average."
3349,Which of the following organisms is the secondary consumer in this food web?,Ecological interactions,A. lichen | B. bear sedge | C. Arctic fox,Arctic fox,scienceqa_images_fixed/3349.jpg,"A food web is a model.
A food web shows where organisms in an ecosystem get their food. Models can make things in nature easier to understand because models can represent complex things in a simpler way. If a food web showed every organism in an ecosystem, the food web would be hard to understand. So, each food web shows how some organisms in an ecosystem can get their food.
Arrows show how matter moves.
A food web has arrows that point from one organism to another. Each arrow shows the direction that matter moves when one organism eats another organism. An arrow starts from the organism that is eaten. The arrow points to the organism that is doing the eating.
An organism in a food web can have more than one arrow pointing from it. This shows that the organism is eaten by more than one other organism in the food web.
An organism in a food web can also have more than one arrow pointing to it. This shows that the organism eats more than one other organism in the food web."
3351,Which of these states is farthest east?,Geography,A. Pennsylvania | B. Georgia | C. Oklahoma | D. North Dakota,Pennsylvania,scienceqa_images_fixed/3351.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
